target_id,control.1,control.2,control.3,abf2.1,abf2.2,abf2.3,abf3.1,abf3.2,abf3.3
AT5G16970.1,3.340171990732494,3.121764744434374,3.6256094945675863,3.8223222613031576,3.694133585994367,3.590853484161841,3.5044170025549954,3.2282584313293192,3.1489487428459513
AT4G32100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT2G43120.2,8.719867928344366,8.336604744530687,8.277743038450758,8.782497026891127,8.942068725812403,8.798426437714493,9.148331669848055,8.920510664817133,8.729294443466065
AT2G43120.1,3.0032406181672315,5.022691828141919,3.748912004774892,6.1094190684454,5.947937279446888,3.336197680662754,5.17879828479115,4.7147400711900955,5.31780692666865
AT1G30814.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G30814.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G30814.2,2.6106929761888713,1.7976148401352705,1.6641960932971498,2.2208097414674057,1.8643545524431677,1.8986765960305068,1.8321973542934435,1.7922639968504661,1.334917180330411
AT1G30814.3,3.7573326671416827,3.6470496649202655,3.6783198470158935,2.8163703315314765,3.737784091375288,3.597948250043757,3.3607533443554045,3.148787713160609,3.3297134733565703
AT3G18710.1,8.782824616553881,9.118320788111825,8.735166739889154,8.806900788086867,8.84921429288864,8.889510047510575,8.935801522320412,9.169060628337528,8.862854287871343
AT4G25880.4,2.607822669632943,3.19233937454401,3.6327218950181237,4.693447927540324,3.0672050172102874,3.6157811625622647,2.4644539376899077,3.035659096985534,2.3418349250707777
AT4G25880.2,3.175083821165124,3.1283692955961864,3.9226355390659218,3.1860853110489034,9.78327242789281e-07,0.060555731660328245,0.7869885543599138,0.010416835359517082,4.218285204549108
AT4G25880.5,5.152994605492435,4.908784091971595,4.45259543470287,5.031373139247809,4.583067719757799,4.845083530028958,5.066623104142738,5.054874518187322,5.023774309749852
AT4G25880.1,4.259136874863889,4.414534722627327,4.235397744724987,4.128718504312562e-07,4.473384303270649,4.181794305878462,3.883376436672842,3.7748502996415505,3.176389798950392
AT4G25880.3,0.41727194534352985,0.0010052571865989423,0.0003100321458667197,0.001746334866490558,0.010507841830051037,0.0,0.0,6.152039869350392e-07,2.6564920500040207e-08
AT1G78930.1,3.2750487777446264,2.979383350137403,3.0655033804179532,3.3763348416671546,2.9241112902995448,3.210125426974515,3.2168878414968045,3.0710778786865687,3.263229757560606
AT3G07950.1,2.64619031238882,3.040503218613419,2.8848010756555458,2.2186633919530805,2.5421342079675466,2.598384263256431,2.315580720955706,3.0144499220977665,2.6232605404060445
AT4G03450.2,0.12905678462547768,0.0,0.0,0.0,0.13955331691836273,0.0,0.0,0.14432965838417086,0.0
AT4G03450.1,0.0,0.0,0.0,0.0,0.0,0.05940262825049702,0.0,0.0,0.0
AT1G71695.1,1.7123272447091555,2.308384176230518,1.9790631828033503,3.0519532393569575,3.4930324181283408,2.443519132393944,3.7596032769014385,4.004510380961087,4.038796108131829
AT1G58983.1,6.527448855638617,6.872914924754262,6.889656058192164,6.801507903326989,6.302300770358601,6.431881993143375,6.726027377126037,6.835974587902282,6.851973859489009
AT1G12980.1,0.7433434802934566,0.40728639380061804,0.46701439676591644,0.0,0.24231835924227985,0.4098851018429815,0.2125581334089139,0.13058194576595983,0.6587608021400394
AT5G41480.1,2.705031271677196,2.4270241505188244,2.581346426124662,2.2668195162046887,2.7384263045176818,3.0406312143379157,2.478327300437466,2.5205379109433186,3.084833043597321
